hs1	879913	893718	-6.85922
hs1	956860	963952	-5.75489
hs1	969022	973294	-5.61471
hs1	975488	990548	-7.03782
hs1	1047706	1049847	-6.3147
hs1	1151716	1166288	-6.90569
hs1	1188642	1204586	-6.64097
hs1	1244496	1257650	-6.41616
hs1	1272307	1278269	-6.50938
hs1	1320813	1334287	-1.39665
hs1	1335690	1342311	-6.1334
hs1	1411633	1416758	-7.50224
hs1	1420437	1428321	-0.829866
hs1	1449662	1452864	-6.56986
hs1	1452959	1454776	-7.19771
hs1	1455003	1459677	-6.70874
hs1	1460004	1467194	-6.44791
hs1	1475842	1479970	-6.04876
hs1	1496231	1501927	-1.1375
hs1	1582804	1588837	-1.21057
hs1	1596325	1598857	-6.12928
hs1	1599621	1604332	-5.66959
hs1	1646825	1654169	-7.20359
hs1	1662068	1665093	-6.00675
hs1	1683624	1706854	-7.0433
hs1	1716134	1765539	-7.6359
hs1	1766022	1771644	-5.81506
hs1	1803596	1812068	-5.97728
hs1	1986288	1994271	-6.24413
hs1	2007662	2011370	-6.3147
hs1	2036944	2041083	-6.76951
hs1	2071429	2074775	-5.72247
hs1	2074778	2092169	-6.3837
hs1	2092339	2096129	-5.55459
hs1	2104720	2110598	-5.91886
hs1	2171239	2175583	-6.19967
hs1	2233688	2241212	-6.73471
hs1	2324285	2342514	-6.41616
hs1	2440834	2455055	-7.11998
hs1	3389187	3391453	-5.77347
hs1	3486857	3491510	-5.82273
hs1	3542248	3547906	-7.21626
hs1	3549518	3556235	-6.3505
hs1	3560881	3564787	-5.87036
hs1	3653257	3661534	-6.80993
hs1	3695693	3706805	-6.95187
hs1	3708228	3711480	-5.82273
hs1	3743940	3746895	-5.72247
hs1	3747785	3752107	-5.82273
hs1	3752691	3756670	-6.92837
hs1	3759381	3762364	-6.3837
hs1	3762648	3765782	-5.55459
hs1	3766005	3769184	-6.3505
hs1	3794369	3797202	-6.32012
hs1	3804499	3808709	-7.60511
hs1	3808974	3812870	-5.91886
hs1	5962750	5966206	-5.61471
hs1	5990134	5993842	-5.60585
hs1	6004613	6009000	-5.82273
hs1	6010045	6015071	-5.80735
hs1	6017587	6022582	-5.96347
hs1	6041764	6046759	-5.42291
hs1	6246696	6258857	-1.62036
hs1	6267425	6273978	-5.91886
hs1	6282143	6295288	-6.85922
hs1	6511141	6518033	-6.76022
hs1	6584718	6613089	-7.23362
hs1	6651370	6661379	-1.60514
hs1	6676348	6684438	-7.10014
hs1	6686367	6707092	-6.68229
hs1	6709569	6716625	-6.68229
hs1	6722438	6729041	-6.3147
hs1	6731553	6743782	-7.05637
hs1	6911982	6916395	-5.51728
hs1	7793662	7800810	-6.3147
hs1	7804257	7812429	-6.08958
hs1	7832345	7841716	-6.34163
hs1	7847824	7853006	-6.44626
hs1	7860541	7866049	-5.82273
hs1	7872309	7875102	-6.10224
hs1	7895646	7900509	-5.96347
hs1	8022419	8034577	-7.05961
hs1	8035100	8047258	-7.23458
hs1	8069200	8086623	-7.38284
hs1	8182741	8186359	-5.78136
hs1	8413110	8428003	-6.99548
hs1	8429813	8435476	-5.65249
hs1	8507156	8510527	-5.49506
hs1	8510826	8516622	-5.41278
hs1	8519509	8523535	-5.51412
hs1	8550682	8559922	-6.54689
hs1	8562945	8571227	-6.07682
hs1	8571897	8575988	-6.12309
hs1	8581534	8584838	-5.77347
hs1	8595950	8611979	-5.92125
hs1	8612732	8619681	-5.85798
hs1	8635829	8642052	-5.37156
hs1	8671843	8675433	-5.93782
hs1	8919609	8938458	-1.51721
hs1	9162302	9166003	-6.00675
hs1	9166962	9170553	-5.66959
hs1	9207478	9218390	-6.59842
hs1	9218393	9223257	-5.89966
hs1	9227285	9241695	-6.42626
hs1	9415225	9418224	-5.87036
hs1	9601561	9605187	-5.82528
hs1	9606430	9613220	-5.49506
hs1	9613569	9625167	-7.32193
hs1	9625722	9644082	-6.60733
hs1	9656260	9663796	-6.41616
hs1	9667171	9673872	-5.55459
hs1	9778266	9785702	-6.68229
hs1	9786536	9815608	-6.73471
hs1	9831860	9834103	-6
hs1	9912792	9916597	-5.82273
hs1	9925423	9932497	-6.16993
hs1	9990005	9997886	-5.9472
hs1	10031537	10038371	-6.12928
hs1	10040723	10043724	-5.49825
hs1	10095729	10100877	-5.56377
hs1	10161758	10169437	-7.23745
hs1	10178543	10184845	-6.24413
