hs1	1320814	1334287	9.18
hs1	1420438	1428321	8.63
hs1	1496232	1501927	7.15
hs1	1582805	1588837	6.30
hs1	6246697	6258857	5.77
hs1	6651371	6661379	4.97
hs1	8919610	8938458	8.21
hs1	11287350	11295580	5.89
hs1	11312357	11320129	6.16
hs1	15973989	15989063	6.90
hs1	17344238	17352060	5.48
hs1	17734353	17747901	8.34
hs1	17748273	17756983	4.67
hs1	19579857	19586825	5.59
hs1	20978202	20985565	5.84
hs1	21066753	21077094	7.22
hs1	23651308	23666074	7.24
hs1	24018281	24029562	5.23
hs1	24075153	24088228	7.83
hs1	24292505	24305319	6.27
hs1	25567877	25573823	6.78
hs1	27205731	27216128	5.91
hs1	27267256	27273585	5.68
hs1	27737959	27745868	5.06
hs1	28164931	28171266	5.66
hs1	28546315	28557711	5.31
hs1	28595299	28609502	8.25
hs1	28832302	28837587	7.19
hs1	29064250	29076954	6.70
hs1	31758237	31768557	5.71
hs1	32645566	32662879	8.76
hs1	32688848	32698072	5.98
hs1	32767393	32773387	7.64
hs1	33472068	33481833	5.79
hs1	33482283	33491787	6.56
hs1	33788618	33801445	7.19
hs1	35640549	35658139	7.31
hs1	36094022	36102753	7.61
hs1	37940618	37950250	7.08
hs1	38160858	38175215	6.03
hs1	38267038	38273553	6.04
hs1	38429242	38436384	7.49
hs1	38437950	38454240	8.08
hs1	38479978	38492015	6.90
hs1	39457943	39473162	6.33
hs1	40025558	40042117	8.67
hs1	40524297	40541467	7.58
hs1	40552878	40559323	5.84
hs1	40732814	40740495	5.91
hs1	40916847	40930334	7.98
hs1	43126280	43137424	5.46
hs1	43148416	43170942	8.02
hs1	43629180	43637119	7.54
hs1	43848844	43854452	6.28
hs1	44800068	44806040	10.15
hs1	45206200	45233457	9.44
hs1	45241058	45247022	9.95
hs1	45973761	45986188	9.65
hs1	46077352	46084390	5.35
hs1	46112616	46127390	7.10
hs1	46771181	46781260	9.83
hs1	52818009	52830685	5.68
hs1	52846196	52855885	5.89
hs1	52870800	52885093	7.61
hs1	53150161	53162637	8.67
hs1	54669185	54684776	7.67
hs1	55313390	55326924	7.88
hs1	62904865	62922035	6.37
hs1	65655460	65664789	6.77
hs1	66820770	66839792	10.27
hs1	67871846	67896063	14.54
hs1	68940671	68961199	8.60
hs1	70686957	70718602	9.54
hs1	70751770	70762767	7.37
hs1	70877626	70908036	10.45
hs1	71524024	71546244	8.13
hs1	75199537	75213392	6.61
hs1	75213452	75231243	7.45
hs1	76249958	76262470	8.34
hs1	78171589	78185111	6.49
hs1	78246714	78255394	6.80
hs1	78406293	78445050	11.43
hs1	86162839	86173494	6.65
hs1	87381882	87393366	7.20
hs1	87801371	87813056	5.48
hs1	89316698	89333608	7.82
hs1	93297602	93310397	7.88
hs1	93726038	93731891	6.96
hs1	94333755	94344849	8.05
hs1	94355452	94367723	6.17
hs1	94905310	94919220	9.86
hs1	97212942	97223409	5.94
hs1	100148379	100158203	6.64
hs1	100599910	100616877	6.90
hs1	100674543	100686314	6.71
